ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Universidade Comunitária da Região de Chapecó;SC;161;Privada;119;19.54;200;16.89;401-500;3.49;251-300;5.4;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade Católica Dom Bosco;MS;162;Privada;119;19.54;201-250;16.83;251-300;5.26;148;6.61;;;301-350;4.96;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de São Bernardo;SP;163;Privada;119;19.54;201-250;16.35;1;8;801-1000;0.35;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade do Estado de Mato Grosso;MT;163;Estadual;119;19.54;201-250;16.35;601-700;1.84;158;6.51;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade do Oeste de Santa Catarina;SC;165;Privada;119;19.54;201-250;16.25;351-400;4.58;143;6.66;;;301-350;5.01;;;;;;;;;
2023;engenharia-civil;Centro Universitário Ibmr;RJ;166;Privada;119;19.54;201-250;16.15;93;7.13;701-800;1.02;;;1;8;;;;;;;;;
2023;engenharia-civil;Faculdade do Sul da Bahia;BA;167;Privada;45;29.86;701-800;5.67;801-1000;0.15;351-400;4.53;;;701-800;0.99;;;;;;;;;
2023;engenharia-civil;Universidade Tuiuti do Paraná;PR;168;Privada;119;19.54;201-250;15.86;147;6.61;201-250;5.75;;;401-500;3.5;;;;;;;;;
2023;engenharia-civil;Universidade do Vale do Paraíba;SP;169;Privada;119;19.54;201-250;15.84;87;7.18;301-350;5.09;;;401-500;3.57;;;;;;;;;
2023;engenharia-civil;Centro Universitário Celso Lisboa;RJ;170;Privada;119;19.54;201-250;15.81;129;6.79;701-800;1.02;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade Luterana do Brasil;RS;171;Privada;119;19.54;251-300;15.39;251-300;5.28;201-250;5.72;;;351-400;4.39;;;;;;;;;
2023;engenharia-civil;Centro Universitário Campo Limpo Paulista;SP;172;Privada;45;29.86;701-800;4.89;801-1000;0.17;601-700;1.66;;;501-600;3.06;;;;;;;;;
2023;engenharia-civil;Centro Universitário Serra dos Órgãos;RJ;173;Privada;119;19.54;251-300;15.18;351-400;4.3;159;6.5;;;351-400;4.38;;;;;;;;;
2023;engenharia-civil;Centro Universitário Adventista de São Paulo;SP;174;Privada;119;19.54;251-300;14.91;201-250;5.7;178;6.32;;;501-600;2.89;;;;;;;;;
2023;engenharia-civil;Universidade de Vassouras;RJ;175;Privada;119;19.54;251-300;14.86;301-350;4.96;201-250;5.69;;;351-400;4.21;;;;;;;;;
2023;engenharia-civil;Universidade de Franca;SP;176;Privada;119;19.54;251-300;14.53;251-300;5.54;301-350;4.92;;;401-500;4.07;;;;;;;;;
