ano,edicao,id_usnews,universidade,bloco,area,indicador,tipo,valor,observacao
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Electrical and Electronic Engineering,Posicao na area,posicao,718.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Electrical and Electronic Engineering,Score na area,score,23.8,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Energy and Fuels,Posicao na area,posicao,478.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Energy and Fuels,Score na area,score,26.5,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Engineering,Posicao na area,posicao,560.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Engineering,Score na area,score,40.3,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Environment/Ecology,Posicao na area,posicao,159.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Environment/Ecology,Score na area,score,56.6,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Food Science and Technology,Posicao na area,posicao,192.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Food Science and Technology,Score na area,score,30.4,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Geosciences,Posicao na area,posicao,353.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Geosciences,Score na area,score,30.2,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Green and Sustainable Science and Technology,Posicao na area,posicao,234.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Green and Sustainable Science and Technology,Score na area,score,29.3,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Materials Science,Posicao na area,posicao,631.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Materials Science,Score na area,score,30.3,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Microbiology,Posicao na area,posicao,181.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Microbiology,Score na area,score,22.7,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Pharmacology and Toxicology,Posicao na area,posicao,312.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Pharmacology and Toxicology,Score na area,score,37.7,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Physical Chemistry,Posicao na area,posicao,678.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Physical Chemistry,Score na area,score,33.8,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Physics,Posicao na area,posicao,359.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Physics,Score na area,score,46.1,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Plant and Animal Science,Posicao na area,posicao,45.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Plant and Animal Science,Score na area,score,72.4,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Polymer Science,Posicao na area,posicao,190.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Polymer Science,Score na area,score,27.1,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,"Public, Environmental and Occupational Health",Posicao na area,posicao,490.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,"Public, Environmental and Occupational Health",Score na area,score,29.8,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Social Sciences and Public Health,Posicao na area,posicao,730.0,empate
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Ranking por area,Social Sciences and Public Health,Score na area,score,25.4,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Global research reputation,posicao,304.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Regional research reputation,posicao,11.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Publications,posicao,195.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Books,posicao,934.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Conferences,posicao,543.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Normalized citation impact,posicao,2287.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Total citations,posicao,410.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,544.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2319.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,International collaboration - relative to country,posicao,758.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,International collaboration,posicao,1229.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,832.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2342.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Global research reputation,posicao,190.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Regional research reputation,posicao,10.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Publications,posicao,16.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Normalized citation impact,posicao,517.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Total citations,posicao,83.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Number of publications that are among the 10% most cited,posicao,179.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Percentage of total publications that are among the 10% most cited,posicao,511.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,International collaboration - relative to country,posicao,67.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,International collaboration,posicao,351.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Number of highly cited papers that are among the top 1% most cited,posicao,237.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Agricultural Sciences,Percentage of highly cited papers that are among the top 1% most cited,posicao,490.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Global research reputation,posicao,151.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Regional research reputation,posicao,10.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Publications,posicao,151.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Normalized citation impact,posicao,801.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Total citations,posicao,322.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Number of publications that are among the 10% most cited,posicao,519.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,Percentage of total publications that are among the 10% most cited,posicao,804.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,International collaboration - relative to country,posicao,274.0,
2026,2026-2027,503331,UNESP - Universidade Estadual Paulista,Indicador,Biology and Biochemistry,International collaboration,posicao,463.0,
